gbpaud,gbpdkk,gbpsek
1.7916,8.4536,11.6531
1.7914,8.4502,11.6541
1.7917,8.4518,11.6562
1.792,8.4495,11.6489
1.7929,8.4532,11.6441
1.7933,8.4529,11.6486
1.7936,8.4519,11.6504
1.7942,8.4525,11.651
1.7937,8.4522,11.6535
1.7929,8.4531,11.6501
1.7933,8.4524,11.6433
1.7933,8.453,11.6552
1.7933,8.4544,11.6591
1.7928,8.4549,11.6594
1.7926,8.4561,11.66
1.7923,8.4557,11.6571
1.7942,8.4568,11.6582
1.795,8.4573,11.6631
1.7952,8.4551,11.6711
1.7965,8.4586,11.6674
1.7972,8.4588,11.6624
1.7963,8.4583,11.6726
1.7963,8.4573,11.6749
1.7968,8.4562,11.6647
1.7968,8.4539,11.6653
1.7963,8.4597,11.6629
1.7963,8.4613,11.667
1.7963,8.4619,11.6658
1.7959,8.4653,11.6709
1.7959,8.4664,11.6702
1.7957,8.4653,11.6671
1.7955,8.4689,11.6648
1.7953,8.4731,11.66
1.7958,8.4731,11.6576
1.7959,8.4705,11.6585
1.796,8.4687,11.6556
1.796,8.4691,11.6537
1.7953,8.4688,11.654
1.7957,8.4681,11.652
1.7963,8.4672,11.6565
1.7968,8.4672,11.6562
1.7974,8.4657,11.6552
1.797,8.4664,11.6472
1.7973,8.4673,11.6428
1.797,8.465,11.6468
1.7968,8.4633,11.6413
1.7972,8.4628,11.6437
1.7972,8.4644,11.6452
1.7974,8.4665,11.644
1.7973,8.4669,11.6447
1.7969,8.467,11.6362
1.7968,8.4653,11.638
1.7968,8.4649,11.6347
1.7964,8.4658,11.6407
1.7963,8.4657,11.6388
1.7963,8.4642,11.6385
1.7961,8.4635,11.6532
1.7956,8.4636,11.6601
1.7954,8.4636,11.6632
1.7955,8.4606,11.6627
1.7963,8.4589,11.6511
1.7969,8.4564,11.6528
1.797,8.4548,11.6521
1.7975,8.4535,11.6495
1.7978,8.4521,11.6488
1.7971,8.4514,11.6463
1.7969,8.4472,11.6464
1.7966,8.4464,11.6462
1.7961,8.4474,11.6389
1.7957,8.4514,11.6389
1.7963,8.4523,11.6404
1.7956,8.4562,11.6413
1.7954,8.4587,11.6377
1.7957,8.4582,11.6389
1.7961,8.4532,11.6448
1.7962,8.4533,11.6458
1.7969,8.4523,11.6492
1.7968,8.4524,11.6484
1.7967,8.452,11.6519
1.7965,8.4509,11.6533
1.7963,8.45,11.6586
1.7969,8.4464,11.6626
1.7968,8.4456,11.6646
1.7965,8.4476,11.668
1.797,8.4501,11.6638
1.7974,8.4507,11.6608
1.7978,8.4505,11.6576
1.7974,8.4497,11.6483
1.7973,8.4482,11.6518
1.7974,8.4473,11.6529
1.7972,8.4495,11.6523
1.7971,8.4494,11.6547
1.7959,8.4494,11.6549
1.7954,8.4508,11.6528
1.7958,8.4509,11.6518
1.7957,8.4519,11.6521
1.7955,8.4516,11.6503
1.7958,8.4506,11.6515
1.7958,8.4487,11.6519
1.7955,8.4482,11.6493
1.7958,8.4473,11.6552
1.796,8.4418,11.6577
1.796,8.4414,11.6565
1.7956,8.4423,11.6532
1.7958,8.4423,11.6536
1.7958,8.4424,11.6551
1.7958,8.4425,11.6544
1.7959,8.4412,11.6532
1.7961,8.441,11.652
1.7961,8.4418,11.6524
1.7961,8.4417,11.6548
1.7965,8.4417,11.6476
1.7964,8.4419,11.6458
1.7964,8.4429,11.6448
1.7962,8.4423,11.6435
1.7962,8.4421,11.6421
1.7959,8.4424,11.6414
1.7955,8.4429,11.6441
1.7953,8.4431,11.6344
1.7951,8.4445,11.6333
1.7949,8.4454,11.6315
1.795,8.4467,11.6312
1.795,8.4471,11.6304
1.795,8.4469,11.6329
1.7945,8.4466,11.6353
1.7944,8.4467,11.6303
1.7946,8.4468,11.6304
1.7943,8.4464,11.6293
1.7942,8.4455,11.6282
1.7941,8.4452,11.6298
1.794,8.445,11.6309
1.7943,8.4448,11.6418
1.7943,8.4447,11.6428
1.7943,8.4443,11.6421
1.7943,8.4443,11.6405
1.7946,8.4448,11.645
1.7948,8.4441,11.629
1.795,8.4438,11.629
1.7948,8.4447,11.629
1.7947,8.4443,11.629
1.7951,8.4441,11.629
1.7951,8.4441,11.6325
1.7951,8.4438,11.6317
1.7951,8.444,11.6288
1.7951,8.4447,11.6265
1.7951,8.4454,11.624
1.7959,8.4471,11.6295
1.7955,8.446,11.6221
1.7954,8.4459,11.6221
1.7953,8.448,11.6225
1.7952,8.4473,11.624
1.7955,8.4473,11.6218
1.7951,8.4473,11.6284
1.7951,8.4473,11.6291
1.795,8.4473,11.6317
1.7953,8.4446,11.6287
1.795,8.4369,11.63
1.7949,8.4359,11.63
1.7948,8.4407,11.6317
1.795,8.4392,11.6324
1.7949,8.4385,11.6322
1.795,8.4387,11.6332
1.7951,8.4426,11.6315
1.7953,8.4417,11.6307
1.7955,8.4445,11.6304
1.7954,8.4432,11.6302
1.795,8.445,11.6328
1.795,8.4452,11.6328
1.7949,8.4454,11.636
1.7949,8.4459,11.6369
1.7946,8.4459,11.6375
1.7949,8.4455,11.6383
1.7948,8.4457,11.6357
1.7947,8.446,11.6336
1.7946,8.4459,11.6348
1.7948,8.4455,11.6355
1.7945,8.4453,11.6343
1.794,8.4446,11.6345
1.7939,8.4447,11.6343
1.7941,8.4452,11.6312
1.7942,8.4466,11.6305
1.7942,8.4465,11.6316
1.7941,8.446,11.631
1.7941,8.446,11.6337
1.7938,8.4462,11.6375
1.7936,8.4459,11.642
1.7944,8.445,11.6452
1.7942,8.4438,11.6443
1.7938,8.4441,11.6422
1.7941,8.4445,11.644
1.7941,8.444,11.6432
1.7937,8.4444,11.644
1.7937,8.4445,11.6447
1.7938,8.4447,11.6427
1.7941,8.4443,11.6428
1.794,8.4448,11.6445
1.7941,8.4445,11.6444
1.7939,8.4434,11.6432
1.7942,8.4451,11.6434
1.7943,8.4452,11.6431
1.7948,8.4461,11.643
1.7949,8.446,11.6426
1.7948,8.4464,11.6439
1.7947,8.4476,11.645
1.7947,8.4479,11.6446
1.7949,8.448,11.6454
1.7952,8.4482,11.645
1.7955,8.4479,11.6437
1.7959,8.4483,11.6443
1.7957,8.4491,11.6448
1.7956,8.449,11.6446
1.7957,8.4486,11.6434
1.7957,8.4487,11.6412
1.7958,8.4486,11.6439
1.7956,8.4486,11.6437
1.7958,8.448,11.6423
1.7955,8.4489,11.6404
1.7955,8.4493,11.6399
1.7956,8.4486,11.6389
1.7955,8.4487,11.639
1.795,8.4485,11.6393
1.795,8.448,11.6388
1.795,8.4482,11.6394
1.7948,8.4487,11.6395
1.7948,8.4487,11.6388
1.795,8.4482,11.6391
1.7951,8.4473,11.6402
1.7952,8.4491,11.6406
1.7955,8.449,11.6408
1.7953,8.4485,11.6417
1.7954,8.4478,11.6398
1.7951,8.4473,11.6371
1.7957,8.4471,11.6381
1.7954,8.4472,11.6381
1.7953,8.4469,11.638
1.7951,8.4471,11.6381
1.795,8.447,11.6385
1.7947,8.4468,11.6374
1.7948,8.4473,11.6372
1.7951,8.4475,11.6379
1.7954,8.4473,11.6372
1.7954,8.4469,11.6358
1.7951,8.4469,11.6356
1.7956,8.4467,11.6344
1.7962,8.4464,11.6347
1.796,8.4466,11.6357
1.7965,8.4467,11.6361
1.7963,8.4466,11.6326
1.796,8.4467,11.6378
1.7962,8.4472,11.6402
1.7962,8.4463,11.6428
1.7965,8.4459,11.6408
1.7964,8.4464,11.642
1.7963,8.4459,11.6428
1.7969,8.445,11.6452
1.7974,8.4447,11.6515
1.7973,8.4427,11.6534
1.7969,8.4433,11.6545
1.7964,8.444,11.6516
1.7958,8.4443,11.6534
1.7955,8.4419,11.6497
1.7954,8.4427,11.6543
1.7949,8.4424,11.6544
1.7952,8.4405,11.6573
1.7956,8.4402,11.6519
1.7967,8.4399,11.6495
1.7973,8.4399,11.6485
1.7968,8.44,11.6489
1.7966,8.439,11.6463
1.7966,8.4382,11.6431
1.7959,8.4398,11.6468
1.7972,8.4391,11.6509
1.7975,8.4403,11.6535
1.7973,8.4413,11.6544
1.7983,8.4446,11.6551
1.7989,8.4471,11.6567
1.7986,8.4493,11.6587
1.799,8.4485,11.6618
1.7996,8.4455,11.662
1.7988,8.4441,11.6669
1.7988,8.4459,11.6637
1.7994,8.446,11.6698
1.7991,8.4436,11.6697
1.7991,8.4439,11.6677
1.7992,8.4452,11.6608
1.7999,8.4473,11.6631
1.8007,8.4475,11.6613
1.8005,8.4468,11.6549
1.8004,8.4469,11.6567
1.8005,8.4482,11.656
1.8004,8.4504,11.6587
1.7995,8.4514,11.6624
1.7988,8.4501,11.659
1.7981,8.4493,11.6583
1.7986,8.4496,11.6602
1.7993,8.4496,11.6587
1.799,8.4473,11.6598
1.799,8.4452,11.6599
1.799,8.4458,11.6606
1.7989,8.4451,11.6573
1.7992,8.4413,11.6599
1.7992,8.4418,11.6601
1.7992,8.4397,11.6637
1.7993,8.4429,11.6619
1.8,8.4457,11.6665
1.8002,8.4441,11.6687
1.8006,8.4443,11.6709
1.8002,8.4451,11.6691
1.8008,8.4446,11.672
1.8011,8.4485,11.674
1.8006,8.4486,11.6733
1.8001,8.4478,11.6763
1.7999,8.4459,11.6778
1.8005,8.4465,11.6786
1.8008,8.4465,11.6773
1.8016,8.4494,11.6782
1.8015,8.4475,11.6802
1.8013,8.4469,11.6784
1.8011,8.4483,11.676
1.8009,8.4473,11.6752
1.8007,8.4496,11.6793
1.7998,8.4484,11.675
1.7993,8.4495,11.6696
1.7986,8.4481,11.6705
1.7985,8.4509,11.6707
1.7985,8.4516,11.6728
1.7977,8.4516,11.6711
1.7972,8.4524,11.6694
1.7972,8.4518,11.6705
1.7976,8.4509,11.6691
1.7981,8.4483,11.6695
1.7983,8.4473,11.6715
1.7986,8.4467,11.6794
1.7987,8.4462,11.6774
1.799,8.4458,11.6802
1.7989,8.4428,11.6827
1.7993,8.4417,11.6754
1.7997,8.4417,11.6816
1.7994,8.4418,11.6816
1.7994,8.4429,11.6819
1.7989,8.4419,11.684
1.7992,8.4409,11.6781
1.7988,8.4411,11.6788
1.7989,8.4424,11.6832
1.7989,8.4419,11.6904
1.7989,8.4437,11.6942
1.7995,8.4433,11.6933
1.7999,8.4427,11.695
1.8006,8.4421,11.6929
1.8007,8.4403,11.692
1.801,8.4431,11.6931
1.8013,8.4436,11.6916
1.8007,8.4439,11.6948
1.8006,8.4454,11.7023
1.8008,8.4456,11.7097
1.8007,8.4468,11.7086
1.8003,8.4486,11.6967
1.8003,8.45,11.7006
1.8001,8.4518,11.7008
1.8,8.4559,11.7006
1.8,8.4565,11.7027
1.8001,8.4555,11.7014
1.8008,8.4552,11.7001
1.8009,8.4557,11.6954
1.8008,8.4566,11.6955
1.8008,8.4573,11.6945
1.8007,8.4599,11.6943
1.8005,8.4623,11.6923
1.8006,8.4621,11.692
1.8005,8.4604,11.6893
1.8005,8.4602,11.6906
1.7999,8.459,11.6871
1.7996,8.4593,11.687
1.7991,8.4581,11.6863
1.7991,8.4563,11.6868
1.7988,8.4557,11.6869
1.7989,8.4551,11.6871
1.7991,8.4558,11.686
1.7991,8.4559,11.6829
1.7991,8.4555,11.6839
1.7992,8.4544,11.6862
1.7992,8.4538,11.6851
1.7992,8.4524,11.6837
1.7994,8.4523,11.6817
1.7993,8.4514,11.6794
1.7988,8.4499,11.6805
1.7987,8.4496,11.6823
1.7983,8.4499,11.6834
1.7981,8.4501,11.6841
1.7982,8.4502,11.6857
1.7984,8.45,11.6871
1.7987,8.4484,11.6954
1.799,8.4487,11.7008
1.7994,8.4496,11.6998
1.7999,8.4494,11.6993
1.8001,8.4483,11.7023
1.7999,8.4467,11.7023
1.8,8.4459,11.7022
1.8006,8.4465,11.7015
1.801,8.4476,11.7015
1.8009,8.4489,11.7023
1.8009,8.4509,11.7032
1.8009,8.452,11.7026
1.8008,8.4536,11.7089
1.8011,8.4543,11.7079
1.8016,8.456,11.7065
1.8016,8.456,11.7059
1.8019,8.4565,11.7053
1.8014,8.4581,11.7049
1.8012,8.4583,11.7042
1.8009,8.4587,11.7065
1.8013,8.4586,11.7089
1.8014,8.4584,11.7119
1.8014,8.4592,11.7131
1.8015,8.4594,11.7126
1.8016,8.4586,11.711
1.8016,8.4595,11.7047
1.8019,8.4591,11.706
1.8012,8.4582,11.7058
1.8015,8.4584,11.7034
1.8008,8.4594,11.7046
1.8011,8.4596,11.7073
1.8012,8.4587,11.7065
1.8009,8.4592,11.707
1.8008,8.4595,11.7081
1.8008,8.4604,11.7121
1.8008,8.4607,11.7111
1.8009,8.461,11.7091
1.8008,8.4616,11.7058
1.8009,8.46,11.706
1.8009,8.4603,11.706
1.801,8.4602,11.7053
1.801,8.4592,11.7047
1.801,8.4594,11.7033
1.802,8.4597,11.7029
1.8018,8.4595,11.7044
1.8007,8.4601,11.7053
1.801,8.4607,11.7073
1.8011,8.4629,11.7033
1.801,8.4632,11.7072
1.8011,8.4635,11.71
1.8011,8.4658,11.7105
1.8011,8.4656,11.7095
1.8009,8.4669,11.7099
1.8013,8.4673,11.7096
1.8015,8.4654,11.7095
1.8014,8.4652,11.7107
1.8013,8.4648,11.7098
1.8015,8.465,11.71
1.8012,8.4628,11.7096
1.801,8.465,11.7106
1.8008,8.4651,11.7121
1.8012,8.4651,11.7124
1.8014,8.4657,11.7122
1.8017,8.4664,11.7132
1.8018,8.4662,11.7134
1.8018,8.4656,11.7135
1.8018,8.4648,11.7136
1.8018,8.4648,11.7129
1.8016,8.4647,11.7136
1.8017,8.4643,11.7129
1.8019,8.464,11.7184
1.8022,8.4641,11.7151
1.8018,8.4638,11.7149
1.8016,8.4647,11.7142
1.8017,8.465,11.7144
1.8017,8.4647,11.7144
1.8021,8.4648,11.7145
1.8019,8.4649,11.7143
1.8015,8.4649,11.713
1.8016,8.4649,11.7181
1.8017,8.4647,11.7185
1.8017,8.4649,11.7184
1.8016,8.4649,11.714
1.8012,8.4674,11.7125
1.8012,8.4652,11.7119
1.8009,8.4649,11.712
1.8008,8.4643,11.7122
1.8008,8.4643,11.7132
1.8009,8.4642,11.7136
1.8008,8.4644,11.7137
1.8007,8.4643,11.7144
1.8005,8.4633,11.7143
1.8022,8.4635,11.714
1.8022,8.4639,11.7148
1.802,8.4639,11.714
1.8015,8.4639,11.7145
1.8009,8.4635,11.7152
1.801,8.4632,11.7144
1.8014,8.4637,11.7142
1.8016,8.464,11.7131
1.8017,8.4643,11.7117
1.8014,8.4651,11.7114
1.8013,8.4653,11.7112
1.8011,8.4657,11.7112
1.8013,8.466,11.7113
1.8016,8.4656,11.7119
1.8012,8.4662,11.7116
1.8013,8.466,11.7103
1.8011,8.4662,11.7107
1.8011,8.466,11.7118
1.801,8.4659,11.712
1.8004,8.4658,11.7124
1.8003,8.465,11.7119
1.8003,8.4642,11.7107
1.8005,8.4638,11.7107
1.8004,8.4637,11.7117
1.8005,8.4635,11.7118
1.8004,8.4634,11.7117
1.8008,8.4636,11.7114
1.8008,8.4635,11.7107
1.8008,8.463,11.7107
1.8009,8.4632,11.711
1.8009,8.463,11.7116
1.8008,8.4628,11.7118
1.8012,8.4629,11.7096
1.8011,8.4626,11.7096
1.8007,8.4625,11.7099
1.8008,8.4625,11.7107
1.8026,8.4625,11.71
1.8032,8.4626,11.7114
1.8031,8.4623,11.7109
1.803,8.4625,11.7124
1.8025,8.4623,11.7142
1.8035,8.4625,11.7131
1.8031,8.4626,11.7132
1.8026,8.4628,11.7143
1.8028,8.4629,11.7143
1.8023,8.4632,11.7143
1.8026,8.463,11.716
1.8028,8.4632,11.7176
1.8025,8.4635,11.7176
1.8026,8.4633,11.7174
1.803,8.464,11.7174
1.8032,8.4641,11.7175
1.8036,8.464,11.7166
1.8036,8.4657,11.7174
1.8044,8.4644,11.7156
1.8039,8.4645,11.7124
1.8041,8.4654,11.71
1.8035,8.4655,11.7114
1.8036,8.4652,11.7073
1.803,8.4657,11.7098
1.8039,8.4655,11.7069
1.804,8.4646,11.7091
1.8035,8.4643,11.7072
1.8038,8.4646,11.7065
1.8039,8.4645,11.6983
1.8037,8.4637,11.6964
1.8035,8.466,11.6917
1.8036,8.4658,11.6878
1.8028,8.4663,11.6822
1.802,8.4649,11.6869
1.8022,8.4634,11.6875
1.8023,8.4615,11.6949
1.8017,8.4643,11.6893
1.8016,8.4621,11.6845
1.8012,8.4632,11.6834
1.8007,8.4642,11.6835
1.801,8.464,11.687
1.8005,8.4622,11.6856
1.7995,8.4615,11.6819
1.7995,8.4614,11.6564
1.7988,8.4603,11.6721
1.799,8.4588,11.6785
1.7999,8.4584,11.6892
1.7997,8.4583,11.7012
1.8016,8.4573,11.7
1.8021,8.4562,11.7067
1.8038,8.4543,11.7052
1.8031,8.4535,11.7104
1.8034,8.453,11.7137
1.8028,8.4502,11.714
1.8023,8.4482,11.7273
1.8022,8.4477,11.7284
1.8024,8.448,11.7256
1.8017,8.4482,11.7312
1.803,8.4496,11.7387
1.8031,8.4498,11.7361
1.8029,8.4576,11.7358
1.8029,8.4595,11.7347
1.8027,8.4661,11.7311
1.8025,8.4648,11.7232
1.8015,8.4648,11.7217
1.8015,8.4609,11.7207
1.8018,8.4578,11.7165
1.8016,8.4608,11.7254
1.8016,8.4628,11.7329
1.803,8.4609,11.7274
1.8021,8.4656,11.7251
1.8022,8.4642,11.7236
1.8024,8.4637,11.7193
1.802,8.4642,11.7102
1.8014,8.4643,11.7138
1.8018,8.4633,11.7147
1.8026,8.4604,11.7115
1.8027,8.4594,11.7168
1.8031,8.4601,11.7181
1.803,8.4609,11.7183
1.8034,8.4607,11.7184
1.8044,8.4676,11.7176
1.8046,8.4641,11.7139
1.8048,8.4618,11.715
1.8041,8.4621,11.7154
1.8054,8.4615,11.7174
1.8049,8.46,11.722
1.8054,8.4622,11.7183
1.8053,8.4628,11.7153
1.8042,8.4607,11.7166
1.8045,8.4621,11.7165
1.8043,8.4642,11.7138
1.8044,8.4715,11.7084
1.8032,8.4713,11.7147
1.803,8.4714,11.7146
1.8037,8.475,11.7202
1.8046,8.4745,11.7334
1.804,8.4754,11.7269
1.8041,8.4741,11.7327
1.8048,8.4747,11.7518
1.8059,8.4732,11.7558
1.8061,8.4729,11.7555
1.8063,8.4755,11.7439
1.8059,8.4759,11.7488
1.8061,8.4757,11.7485
1.8064,8.4718,11.751
1.8055,8.4718,11.7467
1.8047,8.4723,11.7454
1.8052,8.4742,11.7613
1.806,8.4742,11.7626
1.806,8.4749,11.7664
1.8054,8.4737,11.7674
1.8052,8.475,11.781
1.8056,8.477,11.7804
1.8064,8.4767,11.7762
1.8065,8.476,11.7724
1.8065,8.4747,11.7724
1.8067,8.4748,11.7704
1.8061,8.4724,11.7766
1.8061,8.4727,11.7714
1.8059,8.4733,11.7671
1.8057,8.4741,11.7758
1.8062,8.4747,11.776
1.807,8.4728,11.7727
1.8072,8.4746,11.7779
1.8072,8.4733,11.7757
1.8061,8.4773,11.7773
1.8065,8.4771,11.7771
1.8068,8.4752,11.7807
1.8071,8.4732,11.7878
1.8078,8.4712,11.7854
1.8073,8.4725,11.7833
1.807,8.4699,11.7853
1.8066,8.4723,11.7668
1.8064,8.4735,11.7301
1.8066,8.4746,11.7303
1.8069,8.4747,11.7117
1.8066,8.4727,11.7114
1.8073,8.4722,11.7128
1.8078,8.4729,11.7113
1.8079,8.4732,11.7132
1.8082,8.4755,11.7128
1.8077,8.477,11.7117
1.8073,8.4768,11.7084
1.8071,8.4763,11.7126
1.8074,8.4779,11.7121
1.807,8.4775,11.71
1.8068,8.4781,11.7107
1.8073,8.4794,11.7139
1.8072,8.4793,11.7175
1.8079,8.4799,11.7157
1.8078,8.4818,11.7171
1.8071,8.4841,11.7183
1.8074,8.4854,11.7169
1.8074,8.4831,11.7149
1.8074,8.4791,11.7159
1.8071,8.4798,11.7109
1.8071,8.4802,11.7138
1.8065,8.4801,11.7151
1.8066,8.4807,11.7193
1.8066,8.4812,11.7302
1.8069,8.4839,11.7252
1.8073,8.486,11.7236
1.8067,8.4859,11.7249
1.8069,8.4855,11.728
1.807,8.4868,11.7287
1.807,8.4866,11.7288
1.8068,8.4865,11.7243
1.8066,8.4857,11.712
1.8068,8.4857,11.718
1.8072,8.4857,11.7205
1.8076,8.486,11.7214
1.8074,8.4858,11.722
1.8077,8.488,11.7189
1.8079,8.4911,11.7172
1.8078,8.49,11.7199
1.8077,8.4911,11.7246
1.8081,8.4928,11.7197
1.8077,8.493,11.7263
1.808,8.493,11.7238
1.808,8.4915,11.7176
1.8078,8.4908,11.718
1.8082,8.4908,11.7163
1.808,8.4909,11.7177
1.8078,8.4906,11.7171
1.8079,8.4903,11.7177
1.8075,8.4909,11.7166
1.8075,8.492,11.7196
1.808,8.4928,11.7206
1.808,8.4935,11.721
1.8078,8.4936,11.7219
1.8079,8.4934,11.7199
1.8079,8.4935,11.7202
1.8074,8.4938,11.7197
1.8075,8.4941,11.7203
1.8075,8.4939,11.7273
1.8074,8.4947,11.7307
1.8077,8.4944,11.7146
1.8074,8.4949,11.7141
1.8076,8.4941,11.7161
1.8072,8.4967,11.7124
1.8067,8.4983,11.7133
1.8069,8.4971,11.7152
1.8073,8.4977,11.7181
1.8078,8.497,11.7177
1.8078,8.4967,11.7191
1.8085,8.4966,11.718
1.8092,8.4968,11.7179
1.8087,8.4969,11.7212
1.8084,8.4979,11.7246
1.8074,8.4958,11.7256
1.8078,8.495,11.7283
1.8078,8.4966,11.7255
1.8075,8.4924,11.7249
1.8073,8.4914,11.7292
1.8073,8.4913,11.7325
1.8076,8.4927,11.7358
1.8074,8.4946,11.7336
1.8071,8.4952,11.7329
1.8067,8.4945,11.7315
1.8066,8.4942,11.7388
1.807,8.4946,11.7384
1.807,8.4993,11.7383
1.8072,8.4998,11.7381
1.8071,8.5001,11.738
1.8071,8.5001,11.7396
1.8073,8.498,11.7386
1.8073,8.4994,11.737
1.8071,8.5,11.7343
1.8068,8.5019,11.7353
1.8069,8.5007,11.7351
1.8069,8.4998,11.7365
1.8074,8.4983,11.7399
1.8074,8.5031,11.7395
1.8077,8.5029,11.7365
1.8076,8.5032,11.7363
1.8076,8.5023,11.7363
1.8075,8.503,11.7352
1.8072,8.504,11.7347
1.8071,8.5033,11.7337
1.807,8.5026,11.7345
1.8071,8.5002,11.7328
1.8066,8.501,11.7325
1.8066,8.5012,11.733
1.8066,8.5021,11.7319
1.8062,8.505,11.733
1.8065,8.504,11.7325
1.8064,8.5021,11.7318
1.806,8.5021,11.733
1.8059,8.5022,11.7325
1.8058,8.5015,11.7311
1.8053,8.501,11.7331
1.8095,8.5007,11.7312
1.8094,8.5007,11.7322
1.8097,8.4996,11.7338
1.8105,8.4996,11.7334
1.81,8.4997,11.7332
1.8096,8.4988,11.7328
1.809,8.4995,11.7346
1.8091,8.4997,11.7347
1.8091,8.499,11.735
1.8087,8.4986,11.7343
1.8088,8.4985,11.7339
1.8084,8.4972,11.7343
1.8081,8.4984,11.7341
1.808,8.4969,11.7342
1.8081,8.4968,11.7341
1.8081,8.4981,11.7334
1.8077,8.4976,11.7352
1.8074,8.498,11.7341
1.8075,8.4978,11.734
1.8075,8.499,11.7352
1.8076,8.4987,11.7339
1.8072,8.4988,11.7341
1.807,8.4988,11.7342
1.8071,8.4986,11.735
1.8072,8.499,11.7332
1.8067,8.4985,11.7331
1.8063,8.499,11.733
1.8064,8.4986,11.7334
1.806,8.4983,11.7328
1.806,8.4986,11.732
1.8062,8.4986,11.7319
1.8061,8.4986,11.732
1.8063,8.4987,11.7328
1.8067,8.4981,11.7352
1.8067,8.4983,11.7345
1.8072,8.4981,11.7279
1.8071,8.4981,11.727
1.8068,8.4977,11.7274
1.8068,8.4977,11.73
1.8067,8.4969,11.7298
1.807,8.497,11.7296
1.807,8.4969,11.7294
1.8065,8.4966,11.7214
1.8068,8.4966,11.7199
1.8069,8.4967,11.7215
1.8064,8.4972,11.7218
1.8062,8.4989,11.726
1.8064,8.4998,11.7295
1.8063,8.4997,11.7301
1.8057,8.4993,11.7298
1.8057,8.5001,11.7172
1.8058,8.4999,11.7252
1.8056,8.4997,11.7268
1.8052,8.5,11.7348
1.8059,8.499,11.7371
1.8064,8.4991,11.7344
1.8064,8.4988,11.7329
1.8073,8.498,11.7357
1.8075,8.4986,11.7437
1.8074,8.4994,11.7531
1.8076,8.4995,11.7549
1.807,8.5,11.7499
1.8064,8.4999,11.7529
1.8063,8.4997,11.7495
1.8058,8.4995,11.7371
1.8047,8.4987,11.7411
1.8049,8.4998,11.7416
1.8038,8.5009,11.7387
1.8039,8.501,11.7354
1.8038,8.5015,11.7317
1.8031,8.5021,11.7341
1.8023,8.5043,11.7374
1.8031,8.5042,11.7402
1.8033,8.5035,11.747
1.8031,8.5021,11.7529
1.8029,8.502,11.7437
1.803,8.5006,11.7528
1.8024,8.4956,11.764
1.8024,8.496,11.7726
1.8026,8.4936,11.7636
1.8026,8.4927,11.7681
1.8025,8.4931,11.7593
1.8019,8.4908,11.7562
1.8013,8.4895,11.7535
1.8012,8.4888,11.7572
1.8014,8.4913,11.7635
1.8019,8.4876,11.7677
1.802,8.4885,11.7603
1.802,8.4892,11.7617
1.802,8.4883,11.7566
1.8021,8.489,11.7543
1.8018,8.491,11.7717
1.8023,8.4906,11.7916
1.8021,8.4894,11.7961
1.8013,8.4869,11.7855
1.8003,8.485,11.7814
1.801,8.4838,11.7852
1.8013,8.4864,11.7845
1.8007,8.4874,11.7839
1.801,8.4882,11.7836
1.8011,8.49,11.7875
1.8006,8.49,11.7897
1.801,8.4873,11.7909
1.801,8.4892,11.7844
1.8005,8.4896,11.7858
1.8002,8.4974,11.7837
1.7992,8.4971,11.782
1.7981,8.4958,11.7856
1.7982,8.4986,11.7878
1.798,8.5003,11.7935
1.7984,8.4999,11.7963
1.7988,8.4998,11.7937
1.798,8.5012,11.795
1.7981,8.5008,11.7987
1.7987,8.5034,11.8021
1.7993,8.5053,11.7971
1.7993,8.5052,11.794
1.7999,8.5056,11.8007
1.8015,8.5056,11.8053
1.8016,8.5058,11.8007
1.8014,8.5104,11.8018
1.8016,8.5105,11.7887
1.802,8.5128,11.7858
1.8021,8.515,11.7873
1.8022,8.5117,11.7809
1.8022,8.5103,11.7775
1.8023,8.5124,11.772
1.8021,8.5119,11.769
1.8013,8.5087,11.7715
1.8002,8.5104,11.7671
1.7997,8.5194,11.7678
1.7997,8.5256,11.7626
1.7994,8.5263,11.7588
1.7997,8.5269,11.7572
1.7998,8.5264,11.7581
1.8001,8.5237,11.7609
1.7999,8.5218,11.7688
1.7994,8.5218,11.7664
1.7992,8.52,11.7638
1.798,8.5208,11.7597
1.7974,8.5177,11.759
1.7969,8.519,11.7629
1.7976,8.5204,11.7616
1.7985,8.5207,11.7581
1.7992,8.5176,11.7572
1.799,8.5171,11.7599
1.7984,8.5183,11.7588
1.7974,8.5194,11.7544
1.7965,8.519,11.7593
1.797,8.5201,11.7602
1.7968,8.5201,11.7486
1.7972,8.5197,11.7574
1.797,8.5165,11.7578
1.7968,8.5169,11.7679
1.7965,8.515,11.7654
1.7967,8.5191,11.7663
1.7967,8.5203,11.7647
1.7966,8.5198,11.7538
1.7959,8.5205,11.7488
1.795,8.5203,11.7564
1.796,8.5188,11.7605
1.7964,8.5201,11.7587
1.7969,8.5198,11.7592
1.7972,8.5138,11.7587
1.7968,8.5125,11.7628
1.7974,8.512,11.7613
1.7971,8.5135,11.7662
1.7978,8.5141,11.7634
1.7975,8.5176,11.7594
1.7971,8.5174,11.7583
1.7972,8.5152,11.7575
1.7969,8.5139,11.7573
1.7967,8.5148,11.7558
1.7966,8.5177,11.747
1.7957,8.5218,11.7472
1.7952,8.526,11.7441
1.7951,8.5251,11.7423
1.7951,8.523,11.7449
1.7957,8.5211,11.745
1.7955,8.5226,11.7413
1.7954,8.5222,11.7395
